index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
395065,957,5,07/06/2013,868,1,1,0,0,8047
115046,583,4,04/09/2014,454,1,1,0,0,4387
370395,676,1,11/08/2014,1657,1,0,0,1,6538
524681,1098,2,01/01/2013,0,0,0,1,1,0
48930,1060,6,07/03/2015,719,1,0,0,0,5860
483488,909,2,28/01/2014,851,1,0,0,0,7728
696358,224,4,07/08/2014,454,1,1,0,1,6174
568471,497,2,19/02/2013,1051,1,1,0,0,9628
216559,969,6,25/04/2015,479,1,0,0,0,3224
477251,335,7,16/03/2014,1463,1,0,0,0,7813
219260,528,6,30/11/2013,937,1,0,0,0,9611
201033,852,7,26/05/2013,0,0,0,0,0,0
115896,716,5,05/04/2013,405,1,0,0,1,4708
697299,1113,3,16/10/2013,561,1,0,0,1,4908
599046,315,4,21/03/2013,475,1,1,0,0,4293
453688,1073,7,22/12/2013,0,0,0,0,0,0
69613,842,1,04/02/2013,1206,1,1,0,0,14532
472273,39,6,28/03/2015,456,1,0,0,0,3135
689637,964,7,19/05/2013,0,0,0,0,0,0
524455,15,3,06/08/2014,672,1,1,0,1,7430
334620,1094,5,13/02/2015,345,1,0,0,0,3886
226542,610,7,05/10/2014,0,0,0,0,0,0
695457,1024,6,03/01/2015,844,1,0,0,0,6614
228368,962,4,07/08/2014,812,1,1,0,1,6369
443410,599,3,16/04/2014,1139,1,1,0,1,10215
629608,95,5,10/05/2013,938,1,0,0,1,7854
330719,430,5,14/06/2013,668,1,0,0,0,7312
661778,922,2,02/04/2013,687,1,0,0,1,6541
239675,15,2,01/10/2013,566,1,0,0,0,4960
355317,1106,6,18/07/2015,366,1,0,0,0,3211
465119,207,2,22/01/2013,1418,1,1,0,0,13158
501362,859,6,26/01/2013,700,1,0,0,0,6770
81150,168,7,14/12/2014,0,0,0,0,0,0
668512,871,3,02/10/2013,507,1,0,0,0,4928
382064,858,3,24/06/2015,382,1,0,0,0,4277
647504,67,3,24/04/2013,818,1,1,0,0,8208
654533,373,2,10/06/2014,314,1,0,0,1,4524
426520,542,4,21/02/2013,566,1,1,0,0,6432
376142,923,6,19/04/2014,601,1,0,0,0,5423
201563,1028,3,02/07/2014,680,1,1,0,0,6299
153271,877,1,25/05/2015,0,0,0,1,0,0
219132,863,3,22/10/2014,813,1,1,0,1,7109
670699,351,6,31/05/2014,513,1,0,0,0,5784
640282,800,4,02/04/2015,661,1,1,0,1,7469
472206,622,1,23/03/2015,417,1,0,0,0,3636
373330,475,4,04/04/2013,930,1,0,0,1,6603
649247,1061,4,23/10/2014,539,1,1,0,0,6780
100034,488,3,22/01/2014,392,1,1,0,0,4124
47886,388,5,06/12/2013,1209,1,1,0,0,11656
564887,731,2,22/10/2013,975,1,1,0,1,9798
419342,563,3,23/07/2014,604,1,0,0,1,4405
420826,289,2,30/06/2015,512,1,1,0,0,6306
112107,914,5,20/06/2014,1156,1,1,0,0,9824
642878,609,2,01/04/2014,596,1,1,0,0,5712
101407,179,1,31/03/2014,1393,1,1,0,0,14061
120707,1099,1,07/04/2014,975,1,0,0,0,7140
360676,143,5,27/03/2015,499,1,0,0,1,5146
214164,29,6,04/10/2014,728,1,0,0,0,7604
685248,749,1,10/03/2014,744,1,0,0,0,5991
677871,544,4,27/02/2014,1586,1,0,0,1,11046
44204,640,5,15/03/2013,853,1,0,0,0,10187
405664,444,7,16/02/2014,0,0,0,0,0,0
680654,41,1,04/11/2013,512,1,1,0,0,7410
153131,76,6,30/11/2013,962,1,0,0,0,9267
529625,1034,6,07/06/2014,293,1,0,0,0,2594
330589,780,3,23/10/2013,723,1,1,0,1,6680
109657,928,6,25/04/2015,641,1,0,0,0,7709
573619,826,5,20/03/2015,802,1,1,0,0,9212
138132,622,6,13/09/2014,253,1,0,0,0,2498
335787,586,6,17/08/2013,2487,1,0,0,0,15235
18967,426,2,06/01/2015,689,1,1,0,1,6366
171153,1040,2,17/06/2014,976,1,1,0,0,10141
160270,867,3,13/11/2013,347,1,0,0,0,3408
370893,336,7,01/02/2015,0,0,0,0,0,0
253132,83,1,25/02/2013,275,1,0,0,0,3179
314858,481,2,11/02/2014,432,1,0,0,0,4190
566609,329,4,20/11/2014,601,1,0,0,0,5767
237972,1026,1,06/07/2015,1087,1,0,0,1,9218
316667,864,7,18/08/2013,0,0,0,0,0,0
1332,484,2,10/02/2015,575,1,0,0,0,5718
624159,152,1,13/01/2014,555,1,0,0,0,4515
349231,407,1,08/04/2013,371,1,1,0,0,4929
2573,148,2,25/03/2014,691,1,0,0,0,6359
448285,826,3,01/07/2015,812,1,1,0,1,9607
489927,109,6,18/10/2014,605,1,0,0,0,4832
687117,221,2,24/09/2013,516,1,1,0,0,5246
328114,762,7,15/12/2013,0,0,0,0,0,0
416729,240,6,09/08/2014,309,1,0,0,0,3126
29695,586,7,07/12/2014,0,0,0,0,0,0
613478,120,7,03/08/2014,0,0,0,0,1,0
342789,765,1,17/11/2014,748,1,0,0,0,8322
5482,234,4,04/09/2014,1006,1,1,0,0,10406
35744,1056,2,11/06/2013,307,1,0,0,0,3034
174568,1109,3,27/02/2013,442,1,0,0,0,4411
43583,128,4,02/04/2015,875,1,1,0,1,9417
691720,590,3,08/07/2015,329,1,0,0,0,4063
507977,495,6,30/05/2015,405,1,0,0,0,4703
624589,217,5,29/11/2013,708,1,0,0,0,5392
27948,488,6,12/01/2013,356,1,0,0,0,3244
235158,313,3,20/02/2013,686,1,1,0,1,7407
666810,707,2,25/03/2014,1002,1,0,0,0,8520
439530,848,3,29/05/2013,699,1,1,0,1,6381
374383,235,6,21/06/2014,358,1,0,0,0,3765
572234,268,4,13/03/2014,484,1,0,0,0,3552
187827,298,1,27/05/2013,802,1,1,0,1,10324
333925,626,6,14/06/2014,761,1,0,0,0,7816
618314,18,1,02/09/2013,710,1,0,0,0,6413
682139,280,5,06/09/2013,521,1,0,0,1,5760
656041,1104,3,23/01/2013,401,1,1,0,0,5510
304405,868,6,20/12/2014,869,1,0,0,0,8108
479309,685,7,08/03/2015,0,0,0,0,0,0
436052,477,4,17/04/2014,597,1,1,0,1,6750
242546,250,6,30/03/2013,873,1,0,0,0,10228
454483,449,2,28/04/2015,1654,1,1,0,0,12365
493385,817,1,22/06/2015,3240,1,0,0,0,22183
315222,146,7,19/07/2015,0,0,0,0,0,0
257007,677,6,22/06/2013,640,1,0,0,0,6851
329326,399,5,22/11/2013,606,1,1,0,0,6102
542889,517,2,01/01/2013,0,0,0,1,1,0
662584,834,2,02/04/2013,730,1,0,0,1,6289
457359,907,7,19/04/2015,0,0,0,0,0,0
51964,1086,5,13/06/2014,813,1,0,0,0,6992
357809,795,1,18/03/2013,638,1,1,0,0,6927
340775,645,4,27/02/2014,1150,1,0,0,0,7983
506502,250,6,01/02/2014,710,1,0,0,0,8994
90067,696,4,05/06/2014,1072,1,1,0,0,8900
351850,361,6,02/11/2013,670,1,0,0,0,6050
64228,296,6,24/05/2014,482,1,0,0,0,4689
204886,188,6,22/06/2013,389,1,0,0,0,3824
69612,576,5,19/07/2013,919,1,1,0,1,6910
296327,866,3,29/05/2013,607,1,1,0,0,8598
321325,1066,1,30/03/2015,1322,1,1,0,1,13766
418077,264,6,24/05/2014,753,1,0,0,0,5635
176641,717,7,28/04/2013,0,0,0,0,0,0
446273,914,6,21/02/2015,765,1,0,0,0,6390
620406,872,6,31/01/2015,624,1,0,0,0,7153
81205,750,2,22/01/2013,396,1,1,0,0,5159
219695,408,6,09/11/2013,535,1,0,0,0,5071
73821,654,4,04/07/2013,763,1,1,0,0,7253
521781,24,5,22/05/2015,877,1,1,0,0,10183
484638,761,1,20/07/2015,895,1,0,0,1,7007
510103,555,5,22/11/2013,560,1,1,0,0,6181
263348,987,2,15/01/2013,827,1,0,0,0,6019
482734,858,7,25/05/2014,0,0,0,0,0,0
609745,175,3,18/12/2013,807,1,1,0,0,7549
502870,985,6,23/11/2013,895,1,0,0,0,9082
382129,515,7,01/09/2013,0,0,0,0,0,0
133990,97,2,12/03/2013,493,1,0,0,0,4087
137329,397,5,18/01/2013,641,1,0,0,0,4680
78153,387,2,02/09/2014,1299,1,1,0,0,11055
308173,952,7,17/11/2013,0,0,0,0,0,0
132775,784,3,28/01/2015,671,1,1,0,0,7018
385818,718,6,03/01/2015,592,1,0,0,1,6348
287055,871,3,01/07/2015,488,1,1,0,0,6727
618157,847,5,11/10/2013,979,1,1,0,0,6836
439053,192,2,18/02/2014,563,1,1,0,0,7186
222855,557,4,29/08/2013,591,1,1,0,1,4518
611428,483,5,14/03/2014,562,1,0,0,0,4383
628256,1017,6,10/08/2013,711,1,0,0,0,5294
129001,563,1,01/09/2014,913,1,1,0,0,8338
314257,93,5,16/01/2015,763,1,1,0,0,7463
480596,359,6,13/06/2015,644,1,0,0,0,7288
550243,99,7,24/02/2013,0,0,0,0,0,0
603123,1050,4,20/11/2014,434,1,0,0,0,5889
518794,440,7,07/06/2015,0,0,0,0,0,0
100346,824,3,12/11/2014,1050,1,1,0,0,9098
635062,952,1,22/07/2013,490,1,0,0,0,5669
13103,976,4,04/12/2014,825,1,1,0,0,8143
193808,553,2,20/01/2015,436,1,0,0,0,4254
667420,385,4,30/01/2014,476,1,0,0,0,5000
98495,688,7,14/07/2013,0,0,0,0,0,0
354420,15,3,29/10/2014,578,1,0,0,0,5102
167317,1076,5,02/05/2014,776,1,1,0,0,7580
42998,651,7,26/05/2013,0,0,0,0,0,0
215023,659,1,09/09/2013,872,1,1,0,0,8564
609753,236,4,31/01/2013,935,1,0,0,0,7167
49561,1106,1,08/04/2013,708,1,1,0,1,7183
547737,543,4,30/04/2015,304,1,1,0,0,3727
42063,1015,7,24/08/2014,0,0,0,0,0,0
189188,931,6,19/04/2014,539,1,0,0,0,4363
226552,536,7,28/06/2015,0,0,0,0,0,0
8613,493,5,03/07/2015,832,1,1,0,1,8691
450721,140,1,23/09/2013,1027,1,1,0,0,9842
116621,980,7,15/06/2014,0,0,0,0,0,0
56100,707,6,02/03/2013,517,1,0,0,0,4853
416401,306,6,06/07/2013,313,1,0,0,0,2708
574022,197,1,15/12/2014,1102,1,1,0,0,10914
319640,593,5,11/04/2014,1107,1,0,0,0,8318
267394,740,2,11/11/2014,443,1,1,0,0,5864
610980,804,2,29/01/2013,340,1,0,0,0,3495
383168,137,5,11/04/2014,1075,1,0,0,0,8532
703514,891,1,07/04/2014,1075,1,0,0,0,7911
690471,963,6,30/11/2013,486,1,0,0,0,5033
464465,741,7,21/06/2015,0,0,0,0,0,0
377643,94,3,07/05/2014,682,1,1,0,0,7975
243024,312,4,07/02/2013,545,1,1,0,0,6064
343443,264,6,15/11/2014,774,1,0,0,0,5395
407927,111,7,14/09/2014,0,0,0,0,0,0
606108,100,2,18/03/2014,682,1,1,0,0,7794
557758,914,5,31/01/2014,1242,1,0,0,0,10175
24992,619,5,09/08/2013,311,1,0,0,1,3052
662882,980,1,08/06/2015,409,1,0,0,0,4404
593456,1050,6,07/06/2014,536,1,0,0,0,7475
220722,698,5,31/05/2013,2144,1,1,0,0,18759
273910,828,3,22/10/2014,508,1,1,0,0,5825
67055,938,2,04/02/2014,1129,1,1,0,0,11688
616752,588,3,21/08/2013,555,1,0,0,0,4931
467487,500,1,11/02/2013,324,1,0,0,1,4155
689195,269,5,25/04/2014,1032,1,0,0,1,7301
603185,255,2,27/05/2014,555,1,0,0,0,4650
270543,998,6,16/11/2013,472,1,0,0,0,3757
293745,94,6,07/03/2015,519,1,0,0,0,5088
576263,104,7,20/01/2013,0,0,0,0,0,0
197446,148,2,30/07/2013,857,1,1,0,1,9193
546325,895,3,23/01/2013,808,1,1,0,0,8258
289748,104,4,20/06/2013,1228,1,1,0,1,9464
301219,1081,2,16/06/2015,1261,1,1,0,0,8745
711593,474,5,12/06/2015,631,1,0,0,0,5196
559890,497,3,06/02/2013,928,1,1,0,0,8070
611038,416,3,22/05/2013,1065,1,0,0,0,7806
193509,804,2,01/04/2014,423,1,1,0,0,4748
270369,489,3,15/07/2015,728,1,1,0,1,8649
298333,852,4,23/07/2015,555,1,0,0,0,3742
530074,419,2,19/02/2013,814,1,1,0,0,6728
683227,713,3,10/09/2014,1241,1,0,0,0,9181
699410,62,4,08/08/2013,689,1,0,0,1,5681
494118,879,4,16/05/2013,417,1,1,0,0,4894
644118,838,6,07/03/2015,757,1,0,0,0,7345
495312,366,2,18/11/2014,619,1,0,0,0,5452
406934,549,4,09/01/2014,505,1,1,0,0,4214
116722,564,6,21/03/2015,511,1,0,0,0,5493
539621,1002,1,15/06/2015,943,1,1,0,0,10484
191875,432,1,03/02/2014,1791,1,1,0,0,13685
658357,372,4,11/06/2015,663,1,0,0,0,6941
595299,212,5,08/02/2013,524,1,1,0,0,5436
306197,1040,4,04/09/2014,945,1,1,0,0,8970
213592,18,1,20/01/2014,874,1,1,0,0,8161
226935,907,3,20/03/2013,545,1,1,0,0,5628
589731,875,1,11/05/2015,389,1,0,0,0,4026
530206,524,2,04/06/2013,871,1,1,0,0,9708
159346,621,5,11/04/2014,721,1,0,0,0,5906
594340,94,3,06/08/2014,665,1,1,0,1,7073
604224,498,4,30/07/2015,891,1,1,0,0,6589
637378,310,2,07/10/2014,751,1,1,0,0,8821
699125,942,7,12/07/2015,0,0,0,0,0,0
189136,163,4,08/01/2015,787,1,1,0,0,6825
135437,777,3,25/09/2013,288,1,1,0,0,3050
418456,591,4,14/03/2013,446,1,0,0,0,4536
93561,778,5,30/01/2015,734,1,1,0,0,5976
121240,638,2,09/04/2013,469,1,1,0,0,5882
279838,1,7,01/06/2014,0,0,0,0,0,0
258256,790,6,28/09/2013,738,1,0,0,0,7910
296677,343,1,22/09/2014,571,1,0,0,0,5031
381623,526,6,03/01/2015,962,1,0,0,0,6612
64033,90,4,09/10/2014,1103,1,1,0,1,8964
126884,1074,4,25/12/2014,0,0,0,1,1,0
238970,198,4,19/09/2013,244,1,0,0,0,1905
98432,243,3,14/05/2014,778,1,0,0,0,5598
230939,98,3,17/12/2014,596,1,1,0,0,6613
510732,888,2,21/10/2014,635,1,1,0,1,8062
482004,975,6,02/05/2015,715,1,0,0,0,7282
332560,394,6,08/02/2014,695,1,0,0,0,8248
227858,283,2,27/08/2013,672,1,1,0,1,6861
320553,180,7,08/02/2015,0,0,0,0,0,0
274513,684,2,12/11/2013,403,1,0,0,0,4153
264617,734,7,01/06/2014,0,0,0,0,0,0
313435,676,6,07/03/2015,1347,1,0,0,0,5945
200486,724,3,24/06/2015,678,1,0,0,0,6241
457264,590,7,12/05/2013,0,0,0,0,0,0
574090,727,4,02/05/2013,553,1,1,0,0,6156
705259,241,6,10/08/2013,651,1,0,0,0,5698
513493,397,6,18/04/2015,640,1,0,0,0,4265
416350,798,5,08/08/2014,941,1,1,0,1,7940
641496,190,1,05/01/2015,953,1,1,0,1,10989
408543,309,3,22/05/2013,511,1,0,0,0,5316
700824,122,7,19/05/2013,600,1,0,0,0,5324
564279,536,5,11/04/2014,905,1,0,0,0,7810
634938,931,5,18/01/2013,340,1,0,0,0,2789
421038,353,7,20/10/2013,1490,1,0,0,0,6707
665370,1030,6,07/09/2013,159,1,0,0,0,1729
180246,368,6,25/05/2013,595,1,0,0,0,6349
607014,862,7,20/01/2013,0,0,0,0,0,0
701796,422,7,20/10/2013,0,0,0,0,0,0
683479,307,4,26/02/2015,296,1,0,0,0,2102
690992,22,4,01/08/2013,576,1,1,0,1,5378
139474,314,3,22/04/2015,459,1,0,0,0,4055
4127,589,5,20/12/2013,769,1,1,0,0,7340
18464,918,3,25/09/2013,645,1,1,0,0,6322
63047,272,4,01/08/2013,709,1,1,0,1,7318
516458,411,1,14/07/2014,853,1,1,0,0,11965
379009,1106,7,15/12/2013,0,0,0,0,0,0
117328,926,5,15/05/2015,678,1,0,0,0,6626
233834,855,2,26/02/2013,532,1,0,0,0,4309
484339,1112,5,10/01/2014,926,1,1,0,0,11936
50988,1111,5,10/04/2015,383,1,0,0,1,3973
686603,236,4,07/03/2013,912,1,1,0,0,7677
261819,279,1,27/07/2015,963,1,1,0,0,13748
178006,194,7,28/09/2014,0,0,0,0,0,0
593908,674,2,03/12/2013,1184,1,1,0,0,10881
282111,1097,5,16/08/2013,2145,1,1,0,1,8987
599712,203,3,31/12/2014,510,1,0,0,1,4132
642218,167,2,03/06/2014,1381,1,1,0,1,12532
327344,61,7,24/03/2013,0,0,0,0,0,0
638374,726,6,27/06/2015,571,1,0,0,0,5917
86880,201,4,04/12/2014,538,1,1,0,0,6648
609043,816,3,17/04/2013,793,1,0,0,0,6032
587747,490,6,02/03/2013,1347,1,0,0,0,11221
151837,907,6,11/10/2014,849,1,0,0,0,6066
668644,848,1,30/09/2013,842,1,0,0,0,6155
64208,153,3,01/01/2014,0,0,0,1,1,0
324725,940,4,03/10/2013,0,0,0,1,0,0
172679,528,3,26/11/2014,955,1,1,0,0,11045
638472,287,6,03/08/2013,850,1,0,0,0,8527
352191,592,2,23/04/2013,700,1,1,0,0,7038
312723,370,1,18/05/2015,716,1,1,0,0,9159
633786,379,6,21/03/2015,352,1,0,0,0,2822
682037,792,1,09/06/2014,0,0,0,1,0,0
371340,966,5,18/07/2014,622,1,1,0,1,4664
198610,718,4,10/10/2013,937,1,1,0,0,9101
46437,310,5,04/07/2014,716,1,1,0,0,8376
300457,629,5,14/02/2014,696,1,0,0,0,7194
220663,668,7,02/06/2013,0,0,0,0,0,0
450707,643,1,02/03/2015,1152,1,1,0,0,10705
355915,1073,6,20/04/2013,709,1,0,0,0,5142
624936,538,2,01/10/2013,603,1,0,0,0,3665
657648,626,1,13/05/2013,1089,1,1,0,0,13596
346197,342,3,15/04/2015,0,0,1,0,0,0
540497,493,7,14/04/2013,0,0,0,0,0,0
334076,41,1,19/01/2015,390,1,0,0,0,5705
697065,1044,5,26/12/2014,0,0,0,1,1,0
536815,893,6,24/08/2013,634,1,0,0,0,5614
288994,917,7,29/12/2013,0,0,0,0,0,0
348057,959,2,07/07/2015,689,1,0,0,0,5896
316926,1091,7,17/08/2014,0,0,0,0,0,0
562134,151,1,03/02/2014,882,1,1,0,1,10866
631088,221,5,22/08/2014,644,1,1,0,1,6741
390597,377,4,07/08/2014,978,1,1,0,1,8107
522804,760,5,03/04/2015,0,0,1,1,1,0
573818,1045,1,08/07/2013,1247,1,0,0,1,10529
586570,396,1,05/08/2013,1096,1,0,0,1,10067
21480,1063,7,28/07/2013,0,0,0,0,0,0
466351,1032,5,30/08/2013,1254,1,1,0,0,11973
99115,571,7,17/02/2013,0,0,0,0,0,0
301954,893,2,27/05/2014,760,1,0,0,0,5620
168320,245,7,28/07/2013,0,0,0,0,1,0
123544,24,6,19/10/2013,614,1,0,0,0,6352
182200,487,7,05/10/2014,0,0,0,0,0,0
523896,754,2,23/07/2013,893,1,0,0,1,7686
385316,1024,5,26/07/2013,724,1,0,0,1,5466
226851,491,6,06/09/2014,560,1,0,0,0,7029
22946,44,4,23/05/2013,573,1,0,0,0,4489
330652,952,7,14/07/2013,0,0,0,0,0,0
619410,469,2,07/10/2014,1407,1,1,0,0,11292
126920,223,6,08/11/2014,611,1,0,0,0,5690
304306,169,4,17/07/2014,705,1,1,0,1,6920
130099,387,4,23/10/2014,1140,1,1,0,0,9627
153624,330,3,18/09/2013,336,1,0,0,0,2667
259634,1112,7,27/10/2013,0,0,0,0,0,0
266958,446,3,18/09/2013,556,1,0,0,0,4050
479753,341,2,17/09/2013,618,1,0,0,0,4223
580448,93,2,12/11/2013,572,1,0,0,0,4950
394548,294,6,18/04/2015,490,1,0,0,0,3939
603606,254,7,19/05/2013,0,0,0,0,0,0
408628,45,3,03/06/2015,576,1,1,0,0,6635
654598,194,6,09/02/2013,389,1,0,0,0,3947
453827,67,3,25/02/2015,751,1,0,0,0,6657
238005,930,3,13/03/2013,983,1,0,0,0,5593
148554,359,6,15/06/2013,674,1,0,0,0,7560
318370,969,6,31/08/2013,425,1,0,0,0,2722
348871,10,2,07/07/2015,597,1,0,0,0,5404
587569,10,7,17/05/2015,0,0,0,0,0,0
541812,300,6,03/05/2014,1081,1,0,0,0,8828
513726,1077,7,10/03/2013,0,0,0,0,0,0
508930,323,6,02/03/2013,649,1,0,0,0,7293
344125,644,4,29/08/2013,952,1,1,0,1,8485
628979,84,4,25/12/2014,0,0,0,1,1,0
444746,912,3,30/10/2013,641,1,0,0,0,4785
22875,695,2,10/03/2015,443,1,0,0,0,4200
121177,286,4,12/06/2014,432,1,0,0,0,4389
471435,328,2,27/01/2015,609,1,1,0,0,5737
177999,952,2,12/02/2013,392,1,0,0,1,4394
3486,1110,3,17/12/2014,674,1,1,0,0,6221
617028,424,2,27/01/2015,824,1,1,0,0,8024
685936,150,2,29/01/2013,556,1,0,0,0,5092
249554,410,1,02/02/2015,1057,1,1,0,0,10019
533403,956,2,18/06/2013,560,1,1,0,0,5585
24314,158,1,09/12/2013,475,1,0,0,0,6333
46975,697,7,09/02/2014,0,0,0,0,0,0
259795,97,4,07/11/2013,796,1,1,0,0,8029
615434,806,3,01/01/2014,0,0,0,1,1,0
49930,626,1,10/02/2014,648,1,0,0,0,6577
139897,875,2,23/12/2014,844,1,0,0,1,6613
556804,392,2,18/11/2014,680,1,0,0,0,6224
461092,432,7,01/02/2015,0,0,0,0,0,0
429174,1106,7,14/04/2013,0,0,0,0,0,0
626386,1091,5,13/02/2015,684,1,0,0,0,7028
511217,381,5,05/12/2014,1214,1,1,0,0,12319
150759,416,3,05/02/2014,1517,1,1,0,0,12427
385560,983,4,24/01/2013,1551,1,1,0,0,11454
126389,226,7,21/12/2014,0,0,0,0,0,0
24872,448,6,14/02/2015,511,1,0,0,0,5627
357847,290,3,24/04/2013,684,1,1,0,0,7071
226546,760,5,03/07/2015,1479,1,1,0,0,13439
210823,1021,3,12/03/2014,935,1,0,0,0,7521
693287,809,2,08/04/2014,593,1,0,0,0,6329
248743,319,3,01/05/2013,0,0,1,1,0,0
665011,1057,2,05/03/2013,569,1,1,0,0,6134
335705,849,3,10/12/2014,884,1,0,0,0,7548
347466,922,6,15/02/2014,802,1,0,0,0,7998
468725,378,6,25/10/2014,985,1,0,0,0,6720
485769,959,1,04/05/2015,1029,1,1,0,0,11393
171063,1063,2,18/11/2014,481,1,0,0,0,3468
128963,991,3,06/08/2014,421,1,1,0,1,4766
394285,435,4,13/03/2014,335,1,0,0,0,2589
447531,1081,4,15/08/2013,1125,1,1,0,0,7233
345376,409,5,10/07/2015,523,1,0,0,0,5267
492560,174,4,11/04/2013,436,1,1,0,0,5495
159291,158,1,15/09/2014,498,1,1,0,0,7921
135833,561,6,14/09/2013,442,1,0,0,0,4373
651860,825,1,02/03/2015,621,1,1,0,0,6138
237233,675,3,08/07/2015,298,1,0,0,1,2771
122865,662,4,17/04/2014,1011,1,1,0,1,11653
134911,624,4,31/07/2014,762,1,1,0,1,7547
83609,92,2,20/05/2014,508,1,1,0,0,5823
303890,459,7,12/01/2014,0,0,0,0,0,0
673602,262,4,25/06/2015,2874,1,0,0,0,16036
404261,622,4,07/05/2015,489,1,1,0,0,4970
80236,1097,4,03/01/2013,1803,1,0,0,1,6858
62500,494,4,19/09/2013,962,1,0,0,0,6208
266606,325,2,10/09/2013,698,1,1,0,0,7405
292284,76,1,25/05/2015,0,0,0,1,0,0
13945,10,6,26/10/2013,488,1,0,0,0,4636
634770,117,3,20/02/2013,550,1,1,0,0,4514
591166,226,4,16/04/2015,764,1,1,0,0,8063
286348,670,6,08/03/2014,541,1,0,0,0,5006
92376,591,7,01/03/2015,0,0,0,0,0,0
234556,429,7,10/03/2013,0,0,0,0,0,0
51483,349,5,20/09/2013,671,1,0,0,0,7466
294401,424,1,05/01/2015,924,1,1,0,1,9132
107502,920,7,14/07/2013,0,0,0,0,0,0
314115,627,7,28/06/2015,0,0,0,0,0,0
121760,66,6,11/04/2015,597,1,0,0,0,6354
544083,327,2,07/05/2013,909,1,0,0,0,6869
219581,102,6,05/04/2014,1046,1,0,0,0,6638
695464,933,2,23/09/2014,858,1,0,0,0,6281
289734,599,3,03/12/2014,897,1,1,0,0,10365
376926,480,1,24/03/2014,649,1,0,0,0,4749
660702,977,2,07/04/2015,519,1,0,0,1,4230
439414,691,2,29/01/2013,449,1,0,0,0,5267
463276,757,2,10/12/2013,533,1,0,0,0,5588
62640,796,2,03/03/2015,802,1,1,0,0,9312
352438,734,2,30/06/2015,657,1,1,0,1,7147
518025,449,1,29/12/2014,1693,1,0,0,1,11425
297262,726,1,13/07/2015,1358,1,1,0,1,15299
177157,868,3,18/03/2015,608,1,1,0,0,9077
282015,506,7,08/06/2014,0,0,0,0,0,0
694926,182,3,15/07/2015,403,1,1,0,0,5200
463052,599,1,18/08/2014,1054,1,1,0,1,12816
175977,942,5,24/04/2015,453,1,0,0,0,5558
344838,673,3,12/03/2014,486,1,0,0,0,4954
234579,476,6,05/07/2014,275,1,0,0,0,2189
535913,111,1,02/12/2013,753,1,1,0,0,8058
375971,38,1,27/05/2013,731,1,1,0,0,9144
127377,871,2,03/02/2015,476,1,1,0,0,6114
686668,731,1,08/06/2015,921,1,0,0,0,8066
710820,983,6,06/04/2013,1611,1,0,0,0,11026
606228,178,5,05/09/2014,1005,1,1,0,0,10951
522613,668,6,15/02/2014,1164,1,0,0,0,8518
80202,881,5,12/04/2013,673,1,1,0,0,4480
183023,313,6,25/04/2015,468,1,0,0,0,3932
324795,1053,3,24/07/2013,882,1,0,0,1,6845
467660,240,7,19/05/2013,0,0,0,0,0,0
236760,525,1,03/06/2013,1021,1,1,0,0,12264
494346,533,6,08/02/2014,639,1,0,0,0,6965
26382,253,6,23/05/2015,544,1,0,0,0,4577
127025,771,6,17/01/2015,493,1,0,0,0,4868
235968,395,4,22/01/2015,464,1,0,0,0,3326
342794,808,1,03/11/2014,791,1,1,0,0,9999
358594,1101,4,06/06/2013,981,1,1,0,0,10410
636331,234,4,07/08/2014,943,1,1,0,1,9313
600902,361,3,28/01/2015,636,1,1,0,0,6851
311166,402,3,28/08/2013,622,1,1,0,1,6535
437832,807,2,11/06/2013,900,1,0,0,0,7944
567427,959,7,05/05/2013,0,0,0,0,0,0
543729,958,6,12/01/2013,373,1,0,0,0,2822
284326,211,3,09/01/2013,1564,1,1,0,0,13962
317421,95,6,06/04/2013,470,1,0,0,0,4302
678840,888,4,13/11/2014,763,1,1,0,0,8563
438571,728,2,22/01/2013,423,1,1,0,0,4851
626142,508,1,10/02/2014,574,1,0,0,0,5074
402630,116,3,08/10/2014,786,1,1,0,0,7463
197659,555,2,16/07/2013,564,1,1,0,0,5032
332912,496,6,26/04/2014,707,1,0,0,0,6015
649087,550,1,29/04/2013,512,1,1,0,0,6254
349653,963,2,23/12/2014,1638,1,0,0,1,12315
130868,831,5,08/11/2013,1607,1,1,0,0,12979
462779,756,7,20/01/2013,0,0,0,0,0,0
682101,879,7,18/08/2013,0,0,0,0,0,0
691011,887,1,25/02/2013,421,1,0,0,0,4428
691155,801,3,05/06/2013,468,1,1,0,0,5128
65087,369,7,02/11/2014,0,0,0,0,0,0
387287,557,2,03/02/2015,653,1,1,0,0,5031
243609,636,7,16/02/2014,0,0,0,0,0,0
631359,432,6,28/06/2014,914,1,0,0,0,7151
631636,791,1,02/06/2014,1214,1,1,0,0,12137
452451,951,2,29/10/2013,576,1,0,0,1,5657
646645,537,4,21/02/2013,519,1,1,0,0,4958
322922,1101,1,19/01/2015,990,1,0,0,0,8572
257547,1043,5,01/03/2013,1296,1,0,0,0,8885
621449,697,6,30/11/2013,1131,1,0,0,0,11164
13544,525,4,14/05/2015,0,0,0,1,0,0
631787,201,5,20/02/2015,522,1,1,0,0,6224
15519,616,3,05/03/2014,903,1,1,0,0,9814
473458,1029,5,08/08/2014,681,1,1,0,1,5874
114405,957,5,29/11/2013,922,1,0,0,0,6798
